user_id,article_id,article_rating
591,1371,3
2227,1908,9
608,1079,5
591,1391,4
2430,1772,7
591,1014,8
1675,792,10
591,1702,10
1895,1391,4
934,2039,4
239,617,5
591,1391,9
608,1082,5
608,1000,5
315,1821,3
591,1391,8
608,1391,3
1099,323,3
1022,1646,9
591,21,5
27,1508,5
591,1772,4
591,2333,10
1951,1082,1
239,1716,6
2106,1250,8
608,1391,1
1798,1033,1
608,2268,2
608,1391,8
1568,2043,4
591,1391,2
349,1391,4
1540,1881,1
591,2169,9
1297,594,6
102,1514,3
591,2432,9
591,1772,1
591,1198,4
591,950,3
2163,1082,2
2106,1045,7
478,480,4
2427,1262,10
239,2346,4
1936,1371,5
608,1286,4
2106,701,7
591,1478,2
750,944,7
591,736,1
1720,1391,2
2090,460,1
608,1391,1
2019,1391,5
591,1868,2
1958,1391,2
873,2699,9
591,955,3
591,2268,5
2253,1794,9
591,888,3
591,1391,10
591,1456,7
591,897,9
2227,1082,1
591,2230,9
591,480,3
514,2399,8
1213,2268,7
1540,1986,5
591,1146,1
1940,2565,7
2343,2518,7
1992,1794,6
1662,133,4
1147,2405,3
815,1346,2
591,2299,3
608,1082,5
591,1626,1
608,2419,6
547,1719,7
1211,728,2
591,1986,6
1940,660,5
608,1082,3
591,999,10
591,1061,6
524,2192,5
2338,457,2
1274,1082,9
2397,1715,1
591,2519,5
2113,2128,5
1797,2236,6
591,745,9
873,240,8
608,1466,6
601,2371,5
608,1493,8
2174,952,6
2227,64,1
937,1849,9
732,2612,4
1082,1391,7
758,1938,10
1090,1082,6
655,2442,4
1182,1374,5
1168,21,10
591,549,10
591,1530,7
591,1391,6
510,1014,5
608,1391,5
2430,2371,2
1432,1082,4
1194,418,5
2342,756,1
2397,2002,8
1801,792,2
873,2371,2
591,2091,4
2329,51,9
1106,2123,2
591,2617,6
239,1057,9
2090,2337,2
591,617,2
591,493,8
608,460,3
608,1391,4
2106,2137,9
239,219,5
591,2507,2
591,1979,6
591,1391,5
1747,45,2
591,792,7
608,912,7
591,1141,9
484,1868,1
591,1391,1
1001,1478,9
591,816,3
445,1038,1
1282,792,10
1212,2000,10
137,2449,8
2397,1391,2
591,772,2
1717,1619,5
591,1322,3
2106,792,3
591,1391,3
591,1391,8
2253,214,1
815,299,8
771,1418,9
591,1479,3
135,2661,7
591,1073,9
2509,1868,5
2023,1082,2
591,406,6
239,1471,5
914,1361,9
591,870,1
591,300,6
591,803,3
1626,994,4
2027,324,1
591,418,3
591,1868,5
239,1630,9
591,2212,2
1886,549,10
1540,2565,3
2151,1082,5
608,1969,10
662,477,9
608,2268,6
591,585,4
1465,2355,2
2106,776,2
873,1383,6
591,621,2
239,1702,1
2430,550,5
1611,1391,3
1182,606,4
414,888,6
591,2043,9
591,1082,5
239,2226,8
591,300,9
591,729,3
873,1772,4
591,2337,9
591,2565,3
591,617,3
608,816,7
591,2639,7
591,778,5
591,1391,7
511,1391,4
591,1717,8
2311,660,5
591,594,8
591,198,6
608,1696,8
591,1702,7
608,2177,7
1888,964,7
2341,1082,5
591,1478,1
35,1082,7
2106,2442,8
591,2539,9
493,1473,10
591,384,2
591,689,9
591,1571,10
1172,1890,4
2287,485,7
591,1082,10
1715,1250,8
577,301,9
1054,2371,8
591,2346,10
1402,1082,6
591,2442,7
591,2371,5
591,1371,3
591,2268,2
591,1082,8
591,1868,5
239,660,1
711,2128,9
1540,792,6
591,1391,2
543,1737,5
591,1083,2
1288,2337,10
89,840,1
591,944,1
608,1082,8
1691,933,4
617,2338,2
608,300,1
2254,492,3
591,257,10
591,1391,3
1250,1082,5
1292,1346,7
2163,792,3
9,347,10
608,1223,4
873,1852,1
2439,1508,6
591,2476,4
239,1391,6
608,158,9
591,2371,7
2023,1391,1
608,1686,5
239,1391,7
144,2419,8
1970,117,3
591,2371,7
591,959,9
591,1468,10
2227,672,6
239,2573,2
1154,1508,7
591,792,9
608,1702,5
930,462,10
1330,870,8
1143,1391,4
591,1743,1
546,738,1
2227,2268,10
608,2674,6
591,1064,3
1831,597,2
591,213,10
2282,1661,3
2106,816,4
2232,2219,1
239,1143,4
1895,1418,6
802,1391,3
2159,1817,9
1502,1715,5
960,976,6
591,300,5
2108,2442,1
815,1082,10
1266,1391,4
54,1657,10
591,1189,5
1330,1391,4
591,2432,7
2397,1391,9
873,1635,6
28,2371,2
1330,1772,6
610,1371,9
770,1659,6
591,2371,9
591,34,1
591,2132,3
580,592,8
2163,1082,7
974,738,2
591,689,3
608,2091,8
591,2679,1
591,1658,7
280,1702,10
1528,1391,6
1283,1995,6
2227,660,8
608,1391,4
608,2535,10
1670,418,7
450,1082,2
2273,1391,4
591,1825,2
2106,1391,4
2110,1391,1
591,1864,7
1702,745,8
591,21,4
591,580,9
1620,2268,5
608,839,10
591,1391,10
608,1391,3
873,314,1
175,1082,10
591,2337,6
162,1391,2
608,1391,6
591,792,5
30,21,8
591,549,9
873,2333,3
2111,328,7
179,1401,8
2090,1371,5
591,1082,3
2300,460,3
591,689,6
2106,2421,5
1393,1281,6
591,2337,3
591,2346,3
2090,2132,6
608,1853,8
591,1082,5
2090,870,10
591,1165,10
906,2185,7
591,1992,7
1774,1167,3
612,792,5
591,2442,3
591,1082,6
591,2186,10
591,1986,2
1826,2268,6
591,2442,6
187,1391,3
1895,2371,1
608,1391,2
591,2386,6
591,1391,3
1432,1698,9
591,1250,10
1932,323,9
1408,738,6
811,257,5
2434,2320,2
506,1578,5
2111,2662,6
2430,176,7
608,2565,8
912,1478,6
2227,2268,8
873,1868,10
591,214,6
1500,816,4
2397,2361,1
591,689,8
446,138,7
608,1391,9
591,90,3
608,2661,5
591,1715,8
1940,480,1
2227,448,8
591,2095,3
608,687,10
591,480,10
608,1082,10
2397,493,4
591,418,6
591,964,3
1012,480,10
82,1391,3
591,43,8
591,2294,9
591,1082,8
1568,1500,3
591,207,3
2261,1145,7
2126,1898,10
239,583,6
1382,1391,5
239,1391,10
591,2219,1
366,2661,7
591,1689,6
1214,1702,6
706,1082,1
591,2465,7
917,850,7
591,1471,9
2397,1082,10
591,2647,7
2428,1466,8
2430,1281,8
2253,745,8
591,697,4
608,965,7
1874,2337,2
2045,1391,5
591,1082,6
873,2091,8
591,816,4
591,1082,10
873,144,3
591,270,9
591,2565,4
1538,1082,10
591,1082,8
1230,427,9
2163,1391,1
1062,436,7
580,2171,5
1540,2371,8
355,195,3
591,123,2
2090,2268,7
25,1804,2
2397,1547,3
2227,1391,3
1292,709,9
2106,2590,10
553,2337,5
608,760,9
1119,1082,6
591,1281,4
591,1924,8
311,1391,9
1733,2091,10
608,1391,5
591,1904,8
2106,1082,2
2106,2371,2
2102,816,9
591,521,8
1694,792,8
635,1249,1
517,1944,10
80,1391,2
591,1391,10
1351,323,10
591,1082,7
608,2273,3
591,1082,7
591,2386,5
608,617,5
608,1478,5
2106,214,6
239,1391,5
591,2317,6
1872,1508,4
591,1391,3
591,944,1
2397,660,2
591,2371,5
608,1281,6
664,1391,1
1131,1082,8
608,1064,9
419,1082,8
315,2438,9
1161,1391,7
315,2337,9
591,1391,8
1528,1471,7
2462,792,2
1178,469,3
591,1715,9
1646,553,5
380,1733,1
912,2313,2
422,2384,1
2111,1642,8
621,2203,10
591,738,1
2397,1391,6
591,1082,1
591,418,5
591,803,4
1001,2536,7
1528,1391,3
897,792,8
978,2661,4
591,417,6
1126,1508,7
1675,2346,1
591,2286,7
591,242,9
315,2689,6
2090,134,6
2483,311,10
591,2181,6
2038,652,4
2227,1971,10
591,2042,6
709,866,6
2266,2371,4
790,2268,4
608,2247,6
608,2249,5
1021,1700,7
591,1391,5
608,870,8
591,1250,4
591,1371,10
2482,592,2
239,2661,2
2106,1391,5
1655,575,10
591,672,9
591,1557,4
873,2432,4
2521,1610,7
1611,2268,2
105,792,9
2397,173,10
591,1082,3
591,1391,9
591,1673,4
1528,2506,6
608,870,6
591,1391,3
1879,480,9
1540,529,5
873,1281,10
591,327,4
285,2588,9
1427,639,5
591,792,10
2397,1231,9
591,660,9
1886,2515,7
1107,1082,9
591,1391,1
608,1391,9
720,2578,1
2268,1391,5
210,2086,10
1512,2268,9
591,1391,5
450,1391,3
1068,480,1
591,887,2
2090,2661,2
1540,1391,2
608,2371,8
591,1198,9
591,2301,4
591,1383,1
1330,689,5
1087,1391,4
1949,870,7
1186,1391,5
591,1371,5
591,1281,10
2476,1391,3
591,258,6
608,2371,7
591,1082,4
591,864,7
237,796,9
591,1391,10
1743,792,10
608,792,1
608,2647,9
591,912,8
608,417,4
1687,2268,2
2397,1382,8
1487,1082,9
2360,2151,9
2148,2371,8
591,1508,3
790,1524,7
591,2371,1
591,923,10
2311,2337,9
591,549,5
239,2419,2
608,2160,7
155,2594,1
662,1459,4
591,1391,5
670,1391,4
1330,1346,2
591,1420,9
2302,1400,6
591,1391,4
230,484,9
487,1584,6
934,1082,10
608,1391,3
2397,1198,9
608,1468,5
221,717,2
608,1391,10
2498,2543,4
863,2710,2
1079,2558,7
1752,980,7
887,1281,3
591,1074,2
263,1346,5
591,1508,9
591,2169,4
608,1391,4
591,2002,2
2253,480,2
608,2268,4
2090,900,10
873,1391,6
591,493,2
418,2250,8
591,1082,1
591,617,8
799,1845,10
239,792,1
454,1578,1
2397,2337,6
2106,2714,8
591,2654,5
591,1391,3
506,2302,3
591,214,3
591,1082,6
591,1322,7
591,1384,7
873,876,1
591,1082,7
591,301,6
526,745,8
1807,2565,4
2397,2387,8
2403,1715,1
226,1715,9
591,1508,4
591,840,10
2111,480,8
608,2434,8
608,2419,4
315,2371,4
2106,1281,5
591,1391,8
873,300,7
591,547,5
1306,214,2
591,2666,9
2423,2552,7
591,2661,3
984,1082,9
1222,2330,6
231,493,3
591,1391,7
1646,2594,4
557,1391,2
1001,2201,9
1921,1079,3
2023,1895,5
533,35,10
608,2442,1
608,1391,1
608,2565,2
591,1082,8
2106,1986,3
591,792,4
608,1391,1
591,2132,7
591,1281,8
591,83,7
591,1560,3
820,2524,1
1680,816,4
2526,493,8
591,1371,3
591,792,2
1108,1782,2
1723,1114,3
591,1313,8
855,306,9
1545,1648,4
591,2268,9
873,2337,10
1145,1904,3
591,1391,3
1332,1391,5
1190,549,3
2225,2440,10
885,2565,3
239,1632,2
591,910,9
591,870,10
591,2132,5
591,2268,8
422,126,3
2128,2371,8
1417,1281,6
2227,1391,7
591,2236,6
591,2214,5
608,645,3
220,2432,10
973,1391,5
239,1881,4
591,1134,9
591,740,5
608,2236,8
450,1082,9
591,816,9
591,2,5
608,1531,8
558,1391,1
1251,460,2
1692,1082,3
591,21,2
591,1081,3
591,2268,5
591,2295,4
1182,2268,2
591,660,10
325,884,4
2106,876,1
591,1506,8
2111,1772,6
193,1391,3
2421,1597,9
1774,1391,3
239,876,8
2455,1082,9
1025,2216,1
339,503,7
873,1868,4
591,1391,7
578,1889,5
591,1702,8
591,1471,3
1540,2573,1
2227,1082,8
1675,1632,9
239,1371,10
591,2245,6
1330,480,4
164,1391,4
591,2119,1
283,2573,3
1375,725,2
2097,1391,3
2106,1739,10
1878,2171,9
1715,1508,1
591,1391,2
873,1082,3
1541,277,6
591,2386,3
873,2171,7
1432,2601,10
239,1082,1
1361,1082,1
1940,21,2
591,2245,7
591,1868,10
1021,1508,10
591,197,3
518,1082,5
2198,1133,3
653,1371,10
591,2585,10
608,2268,9
591,1391,5
2397,1281,6
239,300,9
478,1082,8
591,2565,5
591,792,7
964,117,3
1330,413,10
591,2091,9
591,1969,6
591,850,10
591,2371,7
608,2489,4
591,61,6
591,1875,3
591,1281,7
591,1986,2
1320,1391,1
582,2385,1
2397,1833,7
729,1371,10
591,222,7
591,160,3
2221,1568,6
2106,1391,1
591,870,3
608,816,5
608,1211,3
2311,803,8
2044,595,8
591,2068,6
591,240,4
608,592,5
591,1478,7
1540,738,8
591,1391,7
2092,2514,4
912,1391,3
608,1487,3
2430,21,1
2397,480,5
608,840,5
1614,1527,9
608,2268,5
272,1762,4
591,674,2
315,2371,10
690,740,9
608,2520,10
591,417,5
2277,1007,4
591,1082,8
591,1391,5
591,1082,2
1120,816,3
478,1082,2
2230,2371,9
591,2268,2
1887,1391,8
591,1281,10
608,803,7
591,1391,1
591,1367,6
1182,1391,10
1765,2268,6
608,1715,10
568,2492,9
1060,870,2
2227,704,1
1895,1114,9
591,2346,2
2111,1572,4
608,1281,10
591,55,4
865,2516,6
790,601,6
591,2169,4
1932,2268,3
591,1662,5
1432,62,5
2008,1082,6
652,617,4
2090,1951,8
608,2336,5
608,139,1
2069,265,5
2368,2371,5
591,929,7
1465,460,3
1593,1082,6
591,1100,9
591,1282,1
591,1391,9
591,366,8
591,792,1
1305,74,1
591,2337,10
446,944,4
1286,1281,4
1930,1391,5
1432,451,7
580,2268,3
948,689,5
873,1106,6
163,1346,2
591,2573,8
2227,493,4
1473,1468,8
1895,1565,1
1148,810,2
307,300,2
591,2334,9
591,1980,9
591,2657,9
1182,2268,10
1431,549,8
2225,1551,10
608,2212,6
591,2661,7
591,2027,8
828,1411,10
1819,2371,9
239,1412,9
2397,792,8
591,1082,6
591,1391,5
591,1106,10
1330,1249,10
161,2337,10
591,792,6
1817,683,6
591,240,2
1837,2153,9
151,2286,7
591,1918,4
1629,2371,4
938,2371,2
608,1391,10
591,660,6
591,832,7
1107,803,1
2307,440,7
608,805,3
2227,1420,1
854,870,3
591,2590,5
591,478,7
591,106,10
481,1082,6
2207,1366,9
2227,2573,10
2106,1391,2
239,371,1
1182,1401,1
239,981,4
2060,2565,5
591,927,2
608,816,4
2397,2252,3
591,527,10
239,304,1
591,382,1
2284,1391,9
1292,1082,1
2430,1082,10
1292,2268,4
940,180,5
591,2685,8
1747,418,6
591,552,7
591,2565,2
2437,2169,10
591,1391,7
591,1391,7
602,416,5
580,1082,8
591,1110,8
591,1346,6
608,1082,9
2227,1500,5
239,1970,2
1138,1743,9
1332,1420,4
381,1082,9
1089,1371,6
873,1033,7
591,300,3
591,769,1
1545,1471,3
1989,2644,9
2227,870,5
233,1474,5
958,117,1
591,1074,5
348,214,10
2227,2219,1
591,517,6
609,1657,5
608,1550,9
591,302,2
1542,1305,6
195,1391,9
591,2207,5
591,460,7
1989,95,8
591,1082,7
1498,549,8
23,1452,8
591,2679,4
591,328,1
478,2504,9
591,2219,2
591,635,3
591,1676,9
1540,1343,2
591,1591,6
591,1391,6
1545,1359,9
591,1897,4
591,1862,5
2333,2462,10
1895,1082,8
591,884,10
591,792,3
608,1082,5
591,908,1
591,1082,8
2227,884,8
591,944,10
2502,792,10
591,1782,3
608,1391,3
591,1217,1
2106,1333,5
608,48,3
40,2003,3
1418,415,7
721,1945,6
591,196,2
591,689,5
591,2086,4
608,1399,7
2430,757,2
591,2416,6
478,1467,6
1519,1391,8
591,1082,3
591,80,9
591,1082,1
868,1969,5
2306,1139,1
2227,870,3
873,57,10
608,2399,10
2227,1399,1
591,2002,10
2238,792,9
591,816,1
608,549,3
591,1986,6
2109,1281,3
591,686,6
1330,1391,6
106,48,8
591,1281,2
608,2661,8
1731,2193,1
177,832,2
591,2146,2
591,480,8
608,1271,7
591,214,7
2469,2632,3
2230,132,7
1834,2403,5
1540,2371,7
591,2337,7
608,422,4
591,2171,9
1182,1391,3
591,190,10
873,1082,3
724,878,9
1259,2337,4
2174,753,2
2227,1624,8
978,1391,4
1418,870,9
2312,2337,1
410,1064,6
1585,660,5
2108,1391,3
239,480,9
14,816,5
1800,214,2
608,619,10
2397,460,2
1545,1106,6
2397,349,9
591,816,4
2253,2268,4
1273,2043,3
608,76,7
591,803,2
591,2140,9
1723,506,6
591,1428,7
591,1106,3
1326,2419,8
591,1082,7
591,961,2
591,2185,4
934,1933,2
591,1082,8
608,1508,1
591,1986,5
342,2268,1
2317,223,1
591,1082,6
591,171,7
1655,1729,4
591,601,8
591,1508,10
591,1106,2
591,1391,3
591,1333,2
2516,859,5
150,2137,10
608,2486,7
591,792,10
608,417,6
2227,1074,10
2379,1299,2
591,480,1
2409,2212,1
2343,2636,2
277,1391,1
591,2337,10
608,1086,9
591,873,5
591,1391,3
1540,789,8
441,1082,6
1586,1391,3
1714,2337,8
2106,2268,3
591,1391,6
1540,2347,10
591,2240,6
591,1313,7
1465,1697,8
591,2268,10
591,816,5
591,1391,5
1216,1346,10
1528,1708,6
591,792,5
2334,1391,10
591,1391,8
591,226,7
315,1480,1
591,1391,2
591,1391,9
2023,2268,10
765,1391,9
591,1418,8
913,2573,4
835,1244,7
591,1391,5
978,1346,5
1543,493,1
1041,2488,9
591,290,4
2090,1391,8
576,2277,1
1536,1855,2
1854,21,10
591,1010,8
591,460,3
591,1614,5
239,1082,9
591,545,1
1728,2337,2
873,417,1
591,1647,7
591,2040,6
960,2565,6
1292,1235,9
606,485,9
591,41,8
1618,316,4
553,2245,8
1350,2258,7
1332,745,4
591,2371,1
591,1391,9
897,407,7
1021,1391,3
591,1349,10
2145,368,2
591,660,1
591,2371,9
374,1683,7
788,2209,9
506,2128,6
591,2371,1
591,300,7
591,816,2
608,669,8
591,377,1
1330,1082,5
412,107,9
591,792,7
2380,2720,6
591,808,9
1540,490,9
591,2371,3
591,460,5
591,2164,6
2027,803,1
591,816,3
1393,2050,3
591,2307,3
591,830,3
319,1471,10
591,2371,6
766,2268,3
591,660,3
591,2488,4
1020,689,8
591,2371,7
1540,954,6
608,1391,1
608,1840,5
591,1980,3
591,586,6
591,660,5
591,299,9
1575,816,2
591,1391,1
1948,2169,2
591,803,10
1019,1074,5
591,816,7
239,1082,6
2422,745,6
591,1052,1
591,816,7
591,2219,3
608,2212,5
591,2391,10
591,792,4
591,2268,9
608,925,3
2108,91,1
591,460,7
591,214,6
2303,214,6
591,1346,4
873,1391,2
591,2661,3
1182,1391,4
591,616,5
591,1082,9
591,1391,9
591,2518,1
2106,1702,1
1540,1954,8
591,745,3
2524,357,6
508,1868,9
591,1082,9
591,240,10
1480,2362,8
591,2430,5
1505,184,4
591,1082,4
591,627,5
608,522,10
478,1250,10
873,122,10
1101,1198,10
976,1531,2
591,1391,2
1685,21,10
2272,880,5
591,1281,9
591,770,3
978,1963,5
60,2371,8
591,949,6
591,2518,3
823,1886,2
568,2337,3
608,2128,2
591,1082,10
591,493,8
985,21,7
336,1809,5
591,950,9
608,2015,1
608,1064,9
591,2247,6
591,631,8
591,1082,8
591,1508,7
1101,631,1
494,1986,4
1711,1082,7
591,1391,8
59,1106,10
2043,1371,9
608,2524,7
315,1391,10
1168,1860,3
2397,2518,2
608,1391,6
591,1064,7
422,1986,7
263,1632,1
591,1391,3
2445,1636,2
910,660,2
591,1868,6
1388,1747,3
1540,2601,1
591,726,5
591,1391,9
1111,1838,9
591,1725,1
591,1281,6
591,745,5
2406,1391,1
591,460,5
2227,324,2
608,1508,9
591,2234,1
2111,1281,3
591,306,4
591,1986,5
591,2565,4
608,1391,8
2430,1578,1
292,1082,5
591,1079,2
2106,660,8
239,460,6
608,403,6
591,1391,2
591,1508,7
591,2661,4
591,1082,2
591,2179,6
591,1391,4
591,2485,6
608,1391,4
2111,1391,3
2227,1082,9
2397,1986,7
608,2565,2
591,1320,5
1724,1082,9
239,1582,3
591,1235,8
378,660,9
591,1391,9
2447,2371,9
239,2337,7
591,2212,9
591,939,1
239,214,3
2166,324,7
1563,2337,3
239,792,8
591,1082,5
1940,417,5
591,417,10
591,1391,9
591,2334,10
591,480,8
1330,1391,1
608,689,2
591,1391,4
1432,480,1
462,1658,4
591,2037,7
591,70,4
1285,2128,1
2106,1281,8
591,1986,5
591,876,1
591,327,7
239,944,8
1675,2236,4
2311,792,10
350,2114,1
591,2488,1
1540,145,8
239,977,4
1163,2462,10
591,631,8
591,2268,6
239,1782,5
809,379,7
1284,544,7
591,2406,6
591,1082,10
591,1884,2
591,1571,2
629,2657,6
2097,1082,8
934,1269,10
2114,1715,1
591,479,8
1415,480,5
591,162,9
2343,1281,5
1846,2649,10
1963,1028,2
591,480,2
591,1371,7
896,1986,9
2444,1333,1
1918,632,3
499,1082,1
2106,755,7
1735,660,6
1168,2337,3
591,1208,5
591,347,7
591,1649,7
973,460,6
322,912,3
873,1082,4
591,2082,10
1896,1346,7
1630,1391,8
608,379,7
591,2371,2
1540,908,1
591,2371,7
591,460,4
591,2363,6
2397,615,1
591,2671,8
608,95,5
608,1082,2
591,418,6
1640,2371,4
591,2002,5
591,1199,10
591,2371,10
202,1391,6
608,588,1
591,2720,2
591,792,3
591,1391,5
591,1391,8
608,21,7
2448,792,7
1768,1313,1
591,2315,3
591,818,7
591,403,10
591,1715,9
873,95,3
591,660,4
217,2337,2
795,1326,4
239,1611,4
591,1371,1
1001,964,3
591,2686,1
591,1082,6
265,824,2
591,2546,5
2397,21,8
239,2644,1
1906,2625,4
12,535,8
634,1106,7
1107,1082,7
591,816,5
591,1082,5
2179,1391,4
591,493,8
591,648,6
591,2295,7
661,1082,6
2243,1371,4
2014,484,7
350,2683,2
608,1815,10
608,1346,3
591,2230,8
591,792,3
591,1082,4
2527,1082,7
2227,1082,2
580,480,1
1540,1250,5
693,2565,4
239,1082,5
1808,2349,7
2097,1391,9
873,1082,6
591,2092,5
591,2371,4
1528,2337,8
608,1082,3
591,229,8
2397,2268,7
591,1391,8
315,792,5
591,1322,6
239,2268,8
1009,697,4
1349,1346,1
608,1082,5
608,2407,9
608,2410,3
1892,2493,5
591,1391,3
1031,1391,9
784,1772,1
591,1858,6
591,1334,7
608,2132,3
1895,1281,7
591,840,3
608,2128,1
580,964,5
2262,1391,5
2106,1930,3
608,1391,5
591,1371,3
591,2371,6
608,738,6
608,1082,3
2230,1209,9
1267,1064,6
591,576,7
591,816,2
2181,426,6
696,2371,5
363,1847,2
1526,1429,6
239,1391,7
591,840,3
239,2087,3
591,1782,8
591,300,10
591,214,3
608,2419,3
608,1478,10
591,365,6
591,2100,5
608,2032,6
844,795,6
591,2371,10
790,1391,1
591,2500,1
239,803,7
591,2219,9
2227,592,7
1860,1108,10
591,1082,8
608,464,3
591,2371,9
591,500,6
2371,2149,9
591,300,7
239,2245,2
591,846,8
1666,1632,3
1917,1082,3
591,2371,1
608,870,3
2090,1993,7
2067,912,2
345,1007,10
591,21,3
591,2025,2
2397,689,1
591,720,8
1330,970,3
591,1868,7
2430,2081,6
591,660,4
1216,1739,1
591,840,1
591,718,3
591,1896,1
582,2268,3
591,870,9
815,53,2
2325,34,2
1096,2436,1
591,1478,8
591,825,2
591,2337,1
591,2133,6
459,256,5
591,1725,7
506,325,2
304,1776,1
591,1391,10
1577,792,5
2227,2371,3
591,816,2
152,660,8
591,1099,3
591,1650,8
1330,460,9
873,1371,9
591,1187,4
591,870,2
1753,1391,3
1776,2488,8
239,1371,2
835,1808,2
591,1082,2
591,2132,3
591,2553,5
591,1391,2
2213,457,9
591,457,9
591,944,5
1393,840,2
1033,1082,4
1283,1334,7
2227,1391,8
2343,1371,8
2242,816,4
2227,2219,4
591,1082,5
591,964,2
591,263,6
2465,1391,6
591,399,9
2050,792,8
309,2518,1
1387,792,2
591,2245,6
263,922,5
2397,2547,5
1921,745,6
2106,1371,10
748,1871,8
591,1193,7
1223,2268,3
591,2419,3
873,1892,2
591,816,5
873,359,1
591,962,3
591,417,10
591,2337,8
591,2171,10
2090,1980,1
591,1913,6
1940,822,6
608,2298,6
2430,1199,8
608,1969,7
239,417,10
591,2268,8
2489,1409,5
1418,1391,4
894,2176,1
239,480,5
914,1281,2
608,1391,5
591,2371,8
873,617,4
591,2337,5
2397,1418,2
608,2371,4
591,2337,4
2261,632,10
591,2162,6
2397,1165,5
2201,2565,10
591,1391,3
379,1611,10
591,1391,6
591,2133,6
591,2053,4
591,1346,9
2023,1391,6
2106,180,8
591,1391,9
2502,1014,10
591,1508,10
659,1082,9
1246,656,4
2375,2333,7
2106,1123,6
46,2281,2
2437,866,1
2108,2033,7
1083,2501,4
447,1391,10
580,254,8
1276,735,5
1254,1391,7
996,732,10
591,1391,7
239,1281,5
1330,964,4
591,601,2
591,1106,1
591,2371,7
2454,1082,4
591,188,4
361,623,2
608,1097,3
591,1106,4
591,1638,5
591,2553,1
591,260,10
591,1391,1
85,1082,7
1353,1346,10
591,2337,7
591,2590,1
1183,1391,4
608,360,2
1540,1482,1
2501,1391,4
996,2219,2
591,2268,10
591,804,4
2260,1818,1
591,1082,3
2397,2286,2
239,2371,5
2182,1887,6
404,1485,6
591,417,6
662,819,2
1466,660,3
2282,549,10
1330,323,2
323,2219,10
1217,194,3
2106,890,9
591,1333,9
2463,2596,9
591,893,7
1184,1654,4
266,2590,4
863,1391,2
591,2132,1
2438,1892,5
1330,2400,5
239,2356,8
630,1478,3
1695,1876,6
591,668,2
208,214,1
2343,480,4
966,2268,5
591,1014,8
608,460,4
591,1508,2
591,2286,2
267,1321,5
873,2371,6
591,1199,6
591,858,8
591,1715,7
608,1015,2
591,2419,3
591,2371,6
591,1082,8
2227,1365,5
1146,1391,10
1675,1391,10
591,1515,7
2397,1391,6
591,2659,3
591,2371,2
239,1082,4
768,2337,8
591,1391,1
591,2477,6
591,2371,10
591,1391,4
1001,6,8
1540,2593,6
1095,1082,10
239,2665,2
591,2002,4
540,1391,7
1309,1391,5
608,1916,3
695,1391,1
591,792,7
2111,1346,4
591,1417,10
315,681,7
1940,2371,2
2397,220,6
2244,2337,4
239,1702,7
1898,1346,5
2227,870,6
239,1211,4
591,2295,2
591,803,4
591,1279,3
591,417,2
1223,1391,10
1025,1540,10
591,2200,7
591,1657,9
591,2597,5
591,1997,6
1107,2268,6
1116,1391,7
591,1082,2
591,660,9
1730,2442,8
1982,356,8
1907,2473,1
591,2169,8
591,1960,5
591,1655,3
1021,1,4
160,1163,3
2251,1082,7
1516,1702,9
2506,2268,7
2325,2691,1
1704,2371,7
70,2453,5
591,541,2
2227,1096,1
591,2333,10
337,1893,1
591,2337,6
591,531,9
591,870,9
1299,1082,10
1493,1571,6
608,27,9
591,1391,10
608,299,8
608,485,6
362,803,3
608,1534,2
1835,199,6
591,631,3
591,1441,3
2311,971,4
1520,1391,7
1269,1082,2
1137,948,4
2397,1082,8
1496,1484,6
591,792,1
251,1391,9
873,1508,2
239,2371,10
591,1250,7
591,1391,5
591,1076,10
2035,2468,2
239,741,7
2311,1657,7
591,2371,4
1966,660,8
1449,2337,5
591,1391,2
1895,2371,8
608,2237,8
591,1391,5
1164,1281,3
973,2475,2
873,1391,5
591,300,8
1560,789,9
623,1391,3
591,2236,9
1516,1868,2
591,976,8
2397,1508,1
591,1829,2
591,2371,10
2227,1391,9
52,2132,2
591,1790,4
1389,1391,2
2343,670,1
2174,1346,1
591,457,9
591,1484,8
2397,400,6
591,2135,9
1248,2268,8
63,1391,2
608,1298,10
591,300,3
591,21,10
1042,816,7
1806,2171,2
1393,1311,9
591,1468,5
591,183,5
591,2661,1
608,1346,9
1330,1281,9
1144,1082,9
591,1679,6
591,1021,8
541,2036,2
2430,2337,7
591,1082,5
2004,2337,9
591,2099,2
591,792,9
1613,1391,10
591,349,6
863,2337,5
591,1391,2
279,1631,7
1112,300,7
591,565,1
215,1082,9
591,2207,9
505,1468,1
591,1664,5
591,1362,2
591,1082,2
1330,1478,1
1046,1082,4
2090,351,2
591,2132,6
591,1391,7
450,2346,6
1792,1066,10
855,1281,9
1135,1391,2
591,792,9
1292,2268,7
608,1281,5
1675,1713,10
591,2141,4
1874,1891,7
591,2466,1
117,1431,1
2227,1980,3
608,2239,3
591,2386,1
591,689,8
835,572,6
608,1391,9
284,2139,8
591,2422,7
1457,1082,10
608,2219,9
1540,2268,3
1890,1413,8
1182,460,7
239,2327,7
450,2555,6
591,1752,4
1348,116,7
1715,1281,8
591,1391,7
1356,480,4
591,1391,3
608,660,3
2108,802,1
2266,460,3
591,2171,6
112,300,4
1503,1391,7
591,1731,2
1206,1007,4
565,1391,4
591,2666,3
